order_id,customer_id,order_date,total_amount,status
5938,914,2022-07-12,159.98,Delivered
5939,219,2023-02-19,119.98,Shipped
5940,210,2023-10-17,64.99,Delivered
5941,460,2023-02-18,29.99,Processed
5942,717,2023-08-16,140.95,Confirmed
5943,281,2022-08-22,179.94,Processed
5944,891,2024-01-26,49.99,Delivered
5945,906,2020-06-22,99.98,Confirmed
5946,826,2024-02-17,19.99,Processed
5947,645,2021-10-02,77.96,Delivered
5948,989,2020-12-10,219.98,Processed
5949,194,2021-02-18,24.99,Shipped
5950,76,2021-12-30,25.98,Shipped
5951,41,2023-01-12,59.98,Confirmed
5952,587,2023-10-05,199.98,Delivered
5953,635,2024-03-29,29.99,Shipped
5954,333,2021-11-21,139.98,Processed
5955,936,2022-11-11,149.97,Confirmed
5956,970,2024-05-18,64.99,Confirmed
5957,241,2024-03-23,29.99,Processed
5958,772,2021-07-07,49.99,Confirmed
5959,96,2023-03-31,128.97,Shipped
5960,506,2024-02-21,249.98,Delivered
5961,174,2024-05-10,169.94,Confirmed
5962,992,2021-08-03,79.98,Delivered
5963,524,2024-03-09,19.99,Shipped
5964,760,2023-08-13,49.99,Confirmed
5965,436,2023-07-14,24.99,Processed
5966,761,2022-06-26,19.99,Delivered
5967,661,2022-09-10,214.97,Shipped
5968,968,2024-02-07,239.97,Shipped
5969,236,2024-04-19,39.98,Processed
5970,66,2020-12-19,134.97,Delivered
5971,908,2021-10-09,69.99,Shipped
5972,107,2021-11-06,19.99,Processed
5973,846,2024-05-29,69.99,Delivered
5974,941,2023-04-26,134.97,Shipped
5975,496,2022-07-12,69.99,Shipped
5976,157,2024-03-08,19.99,Shipped
5977,573,2023-04-03,24.99,Delivered
5978,781,2023-09-28,129.96,Delivered
5979,642,2022-12-06,114.95,Delivered
5980,955,2022-10-17,24.99,Confirmed
5981,217,2019-12-31,109.97,Shipped
5982,629,2021-12-18,29.99,Delivered
5983,56,2023-09-05,19.99,Delivered
5984,656,2021-10-22,68.96,Processed
5985,335,2022-07-04,19.99,Processed
5986,361,2023-06-28,119.96,Shipped
5987,387,2023-12-26,59.98,Delivered
5988,278,2023-05-29,59.98,Delivered
5989,28,2021-11-30,62.98,Confirmed
5990,589,2020-08-24,124.97,Shipped
5991,276,2020-12-31,85.95,Confirmed
5992,651,2022-04-14,199.98,Processed
5993,681,2021-05-06,119.97,Processed
5994,337,2024-03-07,24.99,Confirmed
5995,237,2024-01-04,29.99,Delivered
5996,380,2023-09-25,104.97,Confirmed
5997,362,2024-03-24,163.93,Processed
5998,501,2023-06-10,79.98,Shipped
5999,761,2022-12-13,139.97,Processed
6000,376,2022-08-12,37.98,Delivered
6001,469,2021-01-26,179.97,Delivered
6002,669,2022-06-07,69.99,Delivered
6003,93,2018-08-10,49.98,Shipped
6004,626,2024-01-30,124.96,Shipped
6005,39,2022-10-10,279.94,Shipped
6006,823,2023-02-19,24.99,Processed
6007,891,2024-01-23,69.99,Confirmed
6008,595,2023-09-11,149.99,Confirmed
6009,880,2022-03-22,249.96,Processed
6010,77,2022-06-18,29.99,Processed
6011,950,2022-08-26,109.96,Shipped
6012,113,2023-11-16,187.94,Confirmed
6013,765,2022-06-21,49.99,Confirmed
6014,523,2022-09-07,89.97,Confirmed
6015,136,2019-08-14,25.98,Confirmed
6016,712,2021-10-23,39.98,Delivered
6017,257,2021-06-20,131.97,Shipped
6018,430,2022-10-03,149.94,Shipped
6019,564,2023-06-17,129.99,Processed
6020,527,2023-10-02,149.97,Shipped
6021,532,2022-09-25,49.98,Shipped
6022,453,2023-07-31,64.99,Shipped
6023,310,2023-04-23,19.99,Processed
6024,880,2022-09-02,339.95,Delivered
6025,665,2020-02-01,59.98,Shipped
6026,270,2023-02-20,119.98,Delivered
6027,819,2024-04-14,119.98,Confirmed
6028,250,2021-06-02,55.97,Delivered
6029,918,2019-09-09,19.99,Shipped
6030,27,2024-03-20,49.99,Confirmed
6031,872,2024-05-18,79.96,Confirmed
6032,685,2021-12-07,49.99,Confirmed
6033,655,2020-02-15,139.98,Delivered
6034,233,2019-03-16,90.97,Confirmed
6035,32,2021-10-12,29.99,Confirmed
6036,72,2024-05-31,199.98,Shipped
6037,138,2024-05-18,49.99,Shipped
6038,591,2022-03-22,49.99,Shipped
6039,363,2023-01-14,230.95,Delivered
6040,54,2020-04-02,99.97,Processed
6041,493,2018-12-31,19.99,Delivered
6042,359,2020-12-19,19.99,Delivered
6043,297,2024-04-02,19.99,Shipped
6044,685,2020-07-20,69.99,Shipped
6045,290,2022-12-30,24.99,Delivered
6046,178,2023-05-14,15.99,Processed
6047,594,2020-12-20,25.98,Processed
6048,522,2024-04-24,18.99,Delivered
6049,125,2023-10-17,59.98,Shipped
6050,971,2023-02-05,39.99,Processed
6051,298,2021-10-30,149.99,Confirmed
6052,461,2022-03-08,99.97,Shipped
6053,478,2024-02-15,99.98,Processed
6054,277,2019-04-05,49.98,Processed
6055,225,2023-12-24,99.99,Delivered
6056,297,2024-05-27,99.97,Delivered
6057,254,2023-07-29,239.98,Confirmed
6058,850,2022-02-08,241.91,Delivered
6059,22,2024-04-21,189.97,Confirmed
6060,43,2023-01-30,59.98,Shipped
6061,82,2023-06-13,99.99,Processed
6062,17,2024-04-15,112.97,Shipped
6063,230,2020-06-16,49.99,Confirmed
6064,323,2024-03-03,85.98,Shipped
6065,865,2020-03-13,279.95,Shipped
6066,334,2019-09-28,29.99,Shipped
6067,451,2019-08-24,65.98,Processed
6068,306,2021-05-11,89.98,Processed
6069,810,2023-04-30,59.99,Confirmed
6070,304,2023-07-16,69.99,Delivered
6071,966,2021-08-19,19.99,Processed
6072,435,2020-06-23,159.98,Processed
6073,73,2022-03-21,109.96,Delivered
6074,494,2023-12-30,99.99,Delivered
6075,462,2022-11-22,119.99,Processed
6076,545,2024-04-11,12.99,Delivered
6077,850,2022-07-27,65.98,Shipped
6078,2,2021-07-03,125.94,Delivered
6079,405,2024-05-17,99.98,Delivered
6080,917,2023-10-12,49.99,Delivered
6081,648,2022-10-11,29.99,Confirmed
6082,815,2021-07-23,504.92,Processed
6083,799,2023-10-30,25.98,Processed
6084,741,2021-03-08,19.99,Processed
6085,787,2020-09-24,129.99,Shipped
6086,111,2024-05-11,59.99,Delivered
6087,908,2021-07-04,39.99,Delivered
6088,900,2019-04-11,112.97,Confirmed
6089,669,2023-02-11,49.99,Processed
6090,417,2022-05-01,304.92,Confirmed
6091,364,2021-09-11,19.99,Shipped
6092,250,2022-03-08,79.97,Processed
6093,840,2018-03-13,465.93,Shipped
6094,1000,2024-02-17,49.98,Processed
6095,290,2023-03-21,159.97,Confirmed
6096,108,2020-12-08,139.98,Processed
6097,947,2018-12-26,19.99,Delivered
6098,136,2019-01-21,149.98,Processed
6099,920,2022-11-18,19.99,Confirmed
6100,516,2024-05-29,199.98,Shipped
6101,182,2019-06-09,159.98,Confirmed
6102,295,2024-04-06,49.99,Processed
6103,258,2024-03-25,58.97,Delivered
6104,232,2023-11-07,59.98,Shipped
6105,760,2024-02-04,359.92,Delivered
6106,855,2023-05-23,19.99,Shipped
6107,275,2021-01-06,74.98,Processed
6108,677,2023-06-20,49.99,Shipped
6109,761,2020-01-01,117.96,Shipped
6110,855,2022-01-18,258.95,Delivered
6111,917,2024-04-15,59.99,Processed
6112,172,2024-04-26,149.96,Confirmed
6113,530,2018-07-23,24.99,Confirmed
6114,290,2024-02-14,69.99,Processed
6115,909,2024-05-24,59.98,Delivered
6116,515,2023-03-25,64.99,Delivered
6117,655,2019-11-14,24.99,Confirmed
6118,39,2022-05-04,109.97,Processed
6119,378,2022-07-22,99.97,Confirmed
6120,77,2023-09-05,79.97,Shipped
6121,699,2023-08-14,129.99,Confirmed
6122,27,2023-06-22,169.98,Shipped
6123,300,2022-08-17,59.98,Shipped
6124,347,2022-01-19,274.95,Shipped
6125,968,2024-01-19,129.99,Shipped
6126,975,2021-10-13,129.99,Delivered
6127,93,2021-12-04,49.99,Delivered
6128,177,2024-02-14,154.98,Delivered
6129,959,2024-04-17,18.99,Delivered
6130,114,2024-05-05,24.99,Processed
6131,459,2021-01-19,39.98,Delivered
6132,369,2024-05-06,19.99,Processed
6133,216,2022-11-08,149.99,Processed
6134,183,2020-01-25,99.99,Shipped
6135,929,2024-04-27,114.96,Delivered
6136,319,2021-09-26,254.95,Shipped
6137,986,2020-03-30,49.98,Processed
6138,867,2023-12-13,119.97,Shipped
6139,932,2024-01-17,379.93,Processed
6140,1000,2021-01-31,99.98,Delivered
6141,640,2024-01-09,69.99,Confirmed
6142,514,2020-10-21,79.96,Shipped
6143,545,2022-04-09,19.99,Shipped
6144,547,2022-05-02,144.95,Shipped
6145,116,2024-03-21,82.98,Processed
6146,210,2024-04-13,89.96,Delivered
6147,125,2024-04-08,349.92,Confirmed
6148,715,2024-03-15,259.95,Shipped
6149,641,2022-12-19,169.98,Processed
6150,414,2019-11-15,269.93,Shipped
6151,750,2024-05-19,19.99,Delivered
6152,472,2022-11-23,99.98,Shipped
6153,901,2023-10-15,149.97,Confirmed
6154,668,2024-05-01,179.98,Confirmed
6155,914,2023-12-07,29.99,Shipped
6156,261,2024-01-22,29.99,Delivered
6157,92,2021-04-26,129.98,Shipped
6158,541,2022-04-10,99.99,Processed
6159,333,2020-03-22,199.97,Processed
6160,268,2024-02-13,109.97,Delivered
6161,834,2023-06-04,239.96,Processed
6162,687,2024-05-27,49.99,Processed
6163,307,2022-07-25,24.99,Shipped
6164,13,2023-05-17,164.97,Shipped
6165,772,2023-08-01,104.97,Confirmed
6166,397,2022-12-21,69.99,Processed
6167,728,2020-12-25,124.97,Processed
6168,45,2023-10-22,149.98,Delivered
6169,47,2023-04-28,94.98,Shipped
6170,305,2024-04-23,224.96,Shipped
6171,367,2022-08-21,154.97,Confirmed
6172,695,2024-03-18,149.99,Delivered
6173,560,2023-12-30,51.97,Delivered
6174,702,2024-05-26,119.98,Delivered
6175,205,2023-03-09,444.93,Processed
6176,462,2022-11-21,99.98,Confirmed
6177,146,2023-06-03,189.96,Shipped
6178,572,2024-02-03,15.99,Shipped
6179,648,2023-01-16,37.98,Confirmed
6180,790,2023-05-04,329.94,Delivered
6181,453,2024-05-28,99.99,Processed
6182,584,2020-11-19,289.97,Shipped
6183,751,2024-05-11,87.97,Processed
6184,700,2024-03-25,159.97,Delivered
6185,974,2020-11-29,49.98,Processed
6186,856,2022-07-26,49.98,Processed
6187,872,2023-02-22,129.99,Confirmed
6188,847,2022-01-05,112.95,Confirmed
6189,619,2022-03-10,129.97,Confirmed
6190,585,2021-01-26,125.97,Confirmed
6191,555,2024-03-08,19.99,Shipped
6192,280,2023-02-07,129.98,Shipped
6193,496,2023-03-28,39.99,Shipped
6194,321,2023-09-09,49.99,Processed
6195,413,2021-08-25,281.93,Confirmed
6196,714,2020-05-07,19.99,Processed
6197,992,2020-05-25,129.97,Shipped
6198,84,2021-02-03,124.97,Shipped
6199,354,2022-05-04,142.98,Delivered
6200,306,2020-01-29,19.99,Delivered
6201,526,2022-11-18,257.95,Confirmed
6202,693,2020-09-24,99.98,Confirmed
6203,617,2024-02-29,99.99,Confirmed
6204,108,2021-10-06,59.98,Delivered
6205,791,2023-03-13,169.98,Confirmed
6206,307,2022-09-28,37.98,Delivered
6207,829,2024-02-11,194.97,Shipped
6208,942,2022-02-08,161.97,Shipped
6209,620,2023-09-10,29.99,Delivered
6210,385,2024-04-24,31.98,Delivered
6211,448,2018-11-22,37.98,Delivered
6212,408,2023-12-11,49.99,Delivered
6213,382,2023-12-23,69.97,Delivered
6214,642,2022-07-03,64.97,Shipped
6215,422,2024-05-20,12.99,Confirmed
6216,934,2023-11-25,49.99,Delivered
6217,664,2023-08-06,59.99,Delivered
6218,618,2022-10-04,269.97,Processed
6219,945,2022-01-23,99.98,Delivered
6220,721,2021-05-14,99.99,Processed
6221,261,2022-12-16,99.98,Processed
6222,921,2021-07-27,84.97,Delivered
6223,154,2024-04-25,19.99,Confirmed
6224,607,2020-05-09,49.98,Processed
6225,437,2019-04-28,419.95,Shipped
6226,30,2024-01-10,29.99,Delivered
6227,163,2023-03-03,64.99,Confirmed
6228,345,2023-02-02,49.99,Processed
6229,825,2024-02-07,59.98,Delivered
6230,131,2022-06-19,259.96,Delivered
6231,43,2021-04-30,114.97,Processed
6232,349,2021-12-28,124.97,Confirmed
6233,752,2018-10-13,99.99,Processed
6234,547,2020-12-23,129.99,Confirmed
6235,773,2022-01-16,295.94,Shipped
6236,861,2023-03-29,439.92,Delivered
6237,838,2023-03-16,99.98,Processed
6238,418,2020-07-30,24.99,Confirmed
6239,780,2021-05-22,19.99,Confirmed
6240,613,2024-04-15,104.97,Confirmed
6241,619,2023-09-02,39.98,Processed
6242,660,2019-12-27,249.96,Delivered
6243,68,2022-07-11,15.99,Delivered
6244,832,2021-07-19,29.99,Delivered
6245,499,2023-02-22,139.97,Processed
6246,658,2021-06-20,79.98,Confirmed
6247,857,2022-04-04,64.99,Delivered
6248,370,2022-06-28,237.93,Shipped
6249,98,2024-01-03,59.99,Processed
6250,163,2022-04-03,124.97,Processed
6251,647,2024-02-19,69.99,Delivered
6252,593,2024-03-10,49.98,Processed
6253,805,2019-05-14,79.98,Delivered
6254,83,2024-04-30,12.99,Delivered
6255,916,2020-04-24,29.99,Delivered
6256,82,2022-12-22,19.99,Shipped
6257,834,2022-10-30,45.98,Processed
6258,813,2023-08-30,19.99,Processed
6259,315,2023-11-14,29.99,Shipped
6260,730,2024-05-20,99.98,Delivered
6261,174,2024-01-11,188.97,Delivered
6262,302,2024-03-16,129.99,Shipped
6263,897,2024-03-27,119.99,Processed
6264,228,2022-02-19,19.99,Confirmed
6265,243,2024-05-26,99.98,Shipped
6266,536,2021-02-01,39.98,Delivered
6267,523,2022-02-25,31.98,Confirmed
6268,453,2024-05-18,59.98,Shipped
6269,413,2021-02-24,209.96,Processed
6270,964,2023-10-22,399.93,Delivered
6271,558,2022-06-24,287.92,Shipped
6272,214,2023-11-29,109.97,Shipped
6273,471,2023-05-26,162.97,Processed
6274,185,2021-02-16,79.97,Shipped
6275,757,2024-05-06,249.96,Processed
6276,501,2023-03-05,199.96,Delivered
6277,789,2023-10-23,37.98,Delivered
6278,117,2023-10-13,79.98,Shipped
6279,404,2021-02-25,262.93,Processed
6280,329,2022-10-01,49.99,Confirmed
6281,806,2024-05-25,189.94,Shipped
6282,909,2024-04-19,64.97,Processed
6283,444,2022-05-10,49.99,Confirmed
6284,725,2023-07-23,239.95,Confirmed
6285,606,2024-01-19,129.99,Shipped
6286,484,2023-04-28,115.95,Shipped
6287,490,2024-05-31,119.94,Shipped
6288,112,2023-08-08,125.97,Shipped
6289,998,2024-04-26,69.99,Confirmed
6290,677,2024-01-21,169.98,Processed
6291,112,2023-09-26,69.99,Processed
6292,321,2021-06-28,69.99,Delivered
6293,350,2022-03-02,29.99,Processed
6294,388,2024-05-19,99.99,Delivered
6295,873,2019-01-31,409.91,Processed
6296,612,2023-02-19,218.97,Shipped
6297,683,2023-12-15,39.98,Shipped
6298,527,2022-04-07,19.99,Shipped
6299,646,2023-02-06,69.99,Shipped
6300,919,2024-04-23,69.97,Delivered
6301,763,2021-03-15,199.98,Delivered
6302,39,2024-03-08,265.96,Shipped
6303,942,2023-09-11,199.95,Confirmed
6304,834,2022-06-16,59.98,Delivered
6305,696,2024-02-18,59.98,Processed
6306,820,2022-01-16,49.99,Processed
6307,952,2020-09-30,29.99,Delivered
6308,122,2023-05-09,139.96,Delivered
6309,340,2021-07-09,79.98,Delivered
6310,407,2024-05-28,69.97,Shipped
6311,193,2022-10-12,19.99,Shipped
6312,112,2021-12-17,59.98,Shipped
6313,537,2019-12-23,29.99,Shipped
6314,333,2021-07-19,49.99,Shipped
6315,210,2023-08-19,74.98,Delivered
6316,246,2021-08-10,199.98,Processed
6317,918,2018-12-07,59.99,Confirmed
6318,918,2022-07-20,74.98,Delivered
6319,482,2023-11-26,89.98,Shipped
6320,610,2023-11-08,69.99,Processed
6321,321,2019-08-12,29.99,Processed
6322,306,2022-03-24,68.97,Delivered
6323,970,2024-05-19,154.96,Confirmed
6324,275,2024-05-08,67.97,Confirmed
6325,982,2023-07-09,105.96,Delivered
6326,776,2022-06-22,49.99,Delivered
6327,630,2024-03-06,124.96,Processed
6328,354,2020-10-25,129.99,Shipped
6329,770,2023-06-15,59.99,Processed
6330,176,2020-12-23,159.98,Delivered
6331,272,2022-07-14,75.97,Delivered
6332,185,2021-11-10,19.99,Confirmed
6333,19,2024-05-02,259.91,Shipped
6334,277,2019-05-01,189.97,Processed
6335,80,2020-07-22,259.96,Processed
6336,736,2022-10-26,19.99,Processed
6337,250,2020-05-12,75.96,Delivered
6338,59,2022-02-01,169.97,Delivered
6339,367,2021-11-15,274.96,Delivered
6340,174,2024-03-31,99.96,Shipped
6341,401,2023-01-26,18.99,Delivered
6342,804,2020-08-26,64.97,Shipped
6343,742,2023-11-03,54.98,Processed
6344,337,2024-05-17,69.98,Shipped
6345,742,2024-04-21,39.99,Shipped
6346,580,2024-03-31,145.98,Shipped
6347,953,2019-12-30,99.96,Delivered
6348,783,2022-08-24,129.98,Shipped
6349,796,2023-11-12,49.99,Shipped
6350,91,2019-05-12,199.98,Delivered
6351,965,2022-12-15,59.98,Processed
6352,949,2020-08-31,39.99,Processed
6353,66,2020-07-23,119.97,Delivered
6354,544,2021-12-11,117.96,Processed
6355,589,2019-11-07,357.94,Shipped
6356,352,2020-08-17,29.99,Confirmed
6357,804,2023-07-07,99.97,Confirmed
6358,898,2023-01-10,144.97,Delivered
6359,610,2024-04-23,63.97,Confirmed
6360,76,2019-06-11,19.99,Shipped
6361,343,2024-04-10,149.96,Processed
6362,479,2024-01-23,99.99,Shipped
6363,140,2020-01-14,19.99,Confirmed
6364,538,2022-07-05,149.98,Confirmed
6365,138,2023-10-23,89.98,Confirmed
6366,835,2024-02-17,24.99,Shipped
6367,755,2024-02-01,24.99,Confirmed
6368,849,2022-11-25,39.99,Processed
6369,23,2023-11-13,37.98,Processed
6370,408,2024-04-08,119.96,Processed
6371,787,2022-11-04,49.98,Confirmed
6372,726,2024-01-31,604.88,Processed
6373,184,2021-04-21,159.98,Shipped
6374,550,2020-07-18,79.98,Processed
6375,293,2020-11-28,169.98,Processed
6376,617,2024-05-17,37.98,Processed
6377,30,2022-10-21,79.98,Confirmed
6378,336,2022-11-01,65.98,Shipped
6379,83,2023-03-09,25.98,Shipped
6380,946,2024-01-30,49.99,Delivered
6381,129,2024-05-25,69.99,Confirmed
6382,395,2023-10-26,69.99,Shipped
6383,643,2019-07-31,69.99,Delivered
6384,977,2023-01-09,324.95,Processed
6385,499,2022-12-20,139.98,Shipped
6386,244,2023-08-16,99.98,Delivered
6387,20,2022-09-25,99.99,Confirmed
6388,132,2024-03-31,129.99,Delivered
6389,575,2021-10-22,24.99,Confirmed
6390,976,2023-07-15,79.98,Delivered
6391,119,2021-10-28,79.97,Processed
6392,373,2021-05-28,87.97,Confirmed
6393,603,2023-08-12,113.95,Processed
6394,891,2023-11-13,19.99,Delivered
6395,115,2022-08-14,174.96,Processed
6396,336,2024-02-27,55.97,Shipped
6397,671,2023-10-26,84.98,Shipped
6398,357,2021-08-20,139.98,Shipped
6399,168,2019-02-08,325.93,Delivered
6400,36,2023-06-23,164.98,Shipped
6401,506,2023-11-29,148.95,Delivered
6402,289,2024-03-06,249.96,Shipped
6403,295,2024-02-19,49.99,Confirmed
6404,18,2023-06-26,19.99,Processed
6405,590,2022-10-24,131.96,Delivered
6406,464,2023-05-25,294.94,Shipped
6407,774,2022-09-24,25.98,Shipped
6408,982,2023-06-12,49.99,Processed
6409,942,2022-03-02,119.98,Shipped
6410,869,2024-01-05,12.99,Delivered
6411,743,2022-05-24,99.99,Delivered
6412,666,2021-10-29,12.99,Processed
6413,395,2023-02-07,89.98,Confirmed
6414,745,2020-03-06,40.98,Shipped
6415,702,2024-03-19,64.99,Shipped
6416,443,2023-04-07,29.99,Shipped
6417,824,2023-02-07,45.97,Shipped
6418,700,2022-04-18,79.98,Confirmed
6419,5,2021-05-26,149.98,Shipped
6420,20,2023-06-06,99.98,Confirmed
6421,624,2024-05-25,129.99,Processed
6422,976,2023-07-30,49.99,Shipped
6423,986,2021-01-18,99.99,Shipped
6424,818,2023-01-03,239.94,Confirmed
6425,415,2023-03-20,138.94,Shipped
6426,596,2023-11-24,209.97,Shipped
6427,986,2021-07-15,49.99,Confirmed
6428,715,2024-05-21,99.99,Processed
6429,266,2024-03-16,129.99,Shipped
6430,950,2021-10-07,29.99,Delivered
6431,203,2022-01-20,164.97,Confirmed
6432,604,2024-05-08,79.98,Confirmed
6433,264,2023-09-12,189.98,Processed
6434,399,2023-10-23,279.95,Delivered
6435,158,2022-09-08,129.99,Shipped
6436,766,2021-01-13,39.98,Processed
6437,470,2020-02-24,69.99,Confirmed
6438,207,2024-03-15,235.94,Confirmed
6439,74,2022-07-31,159.98,Processed
6440,528,2022-09-23,59.98,Processed
6441,215,2024-02-11,109.97,Processed
6442,656,2023-10-07,31.98,Processed
6443,158,2022-08-07,19.99,Confirmed
6444,942,2022-12-20,109.96,Processed
6445,316,2020-10-31,49.99,Confirmed
6446,765,2021-07-14,529.94,Processed
6447,452,2024-05-09,129.99,Shipped
6448,135,2022-06-26,61.97,Processed
6449,87,2024-05-24,99.99,Delivered
6450,581,2021-06-11,279.96,Confirmed
6451,26,2022-04-09,119.98,Shipped
6452,698,2021-04-23,49.99,Delivered
6453,729,2024-04-01,159.96,Confirmed
6454,237,2023-07-30,39.99,Delivered
6455,511,2024-04-24,29.99,Delivered
6456,224,2023-05-07,181.97,Delivered
6457,102,2024-01-28,164.97,Delivered
6458,733,2024-05-03,159.97,Shipped
6459,574,2022-01-15,24.99,Confirmed
6460,289,2024-04-19,149.98,Delivered
6461,440,2024-05-09,149.99,Processed
6462,925,2022-09-10,159.95,Processed
6463,470,2020-06-13,29.99,Delivered
6464,749,2022-07-12,39.99,Processed
6465,185,2023-07-04,39.98,Confirmed
6466,636,2024-03-24,39.98,Confirmed
6467,79,2023-08-09,85.97,Processed
6468,935,2024-04-18,599.9,Delivered
6469,879,2024-05-23,162.94,Processed
6470,673,2018-12-03,272.95,Delivered
6471,493,2019-01-01,59.98,Shipped
6472,1000,2022-12-01,24.99,Processed
6473,663,2024-01-27,249.98,Shipped
6474,157,2023-01-02,81.96,Processed
6475,512,2023-01-29,39.98,Delivered
6476,545,2023-09-04,59.99,Confirmed
6477,123,2024-01-30,129.99,Delivered
6478,854,2024-01-17,159.96,Processed
6479,258,2023-04-27,189.97,Confirmed
6480,284,2019-06-10,99.99,Confirmed
6481,231,2024-05-06,209.95,Delivered
6482,89,2022-11-16,129.99,Shipped
6483,537,2021-03-15,79.98,Processed
6484,764,2020-07-18,24.99,Confirmed
6485,827,2024-05-30,109.98,Shipped
6486,845,2019-06-08,119.98,Delivered
6487,999,2023-06-05,99.99,Processed
6488,175,2024-05-16,24.99,Delivered
6489,402,2021-09-14,129.99,Delivered
6490,79,2022-11-13,29.99,Shipped
6491,940,2023-03-22,129.99,Shipped
6492,968,2023-11-30,49.99,Shipped
6493,977,2023-01-29,119.99,Confirmed
6494,67,2024-05-08,79.97,Confirmed
