order_line_id,order_id,product_id,clothing_size,shoe_size,quantity,unit_price,line_total
11366,6124,30,,,1,24.99,24.99
11367,6124,2,XL,,2,99.99,199.98
11368,6124,7,M,,1,29.99,29.99
11369,6124,20,,8,1,19.99,19.99
11370,6125,18,,6,1,129.99,129.99
11371,6126,3,L,,1,129.99,129.99
11372,6127,32,,,1,49.99,49.99
11373,6128,18,,6,1,129.99,129.99
11374,6128,33,,,1,24.99,24.99
11375,6129,28,,,1,18.99,18.99
11376,6130,29,,,1,24.99,24.99
11377,6131,25,,,2,19.99,39.98
11378,6132,34,,,1,19.99,19.99
11379,6133,12,XL,,1,149.99,149.99
11380,6134,2,XS,,1,99.99,99.99
11381,6135,19,,6,1,49.99,49.99
11382,6135,30,,,1,24.99,24.99
11383,6135,27,,,2,19.99,39.98
11384,6136,23,,9,1,64.99,64.99
11385,6136,20,,10,1,19.99,19.99
11386,6136,11,XS,,1,49.99,49.99
11387,6136,15,,6,1,69.99,69.99
11388,6136,32,,,1,49.99,49.99
11389,6137,29,,,2,24.99,49.98
11390,6138,32,,,2,49.99,99.98
11391,6138,34,,,1,19.99,19.99
11392,6139,6,L,,2,119.99,239.98
11393,6139,27,,,2,19.99,39.98
11394,6139,32,,,1,49.99,49.99
11395,6139,30,,,2,24.99,49.98
11396,6140,4,M,,2,49.99,99.98
11397,6141,13,,10,1,69.99,69.99
11398,6142,25,,,2,19.99,39.98
11399,6142,25,,,2,19.99,39.98
11400,6143,27,,,1,19.99,19.99
11401,6144,27,,,1,19.99,19.99
11402,6144,29,,,1,24.99,24.99
11403,6144,34,,,1,19.99,19.99
11404,6144,8,XS,,2,39.99,79.98
11405,6145,13,,5,1,69.99,69.99
11406,6145,24,,,1,12.99,12.99
11407,6146,25,,,2,19.99,39.98
11408,6146,29,,,2,24.99,49.98
11409,6147,14,,10,1,49.99,49.99
11410,6147,15,,9,1,69.99,69.99
11411,6147,19,,6,1,49.99,49.99
11412,6147,19,,8,1,49.99,49.99
11413,6147,31,,,1,69.99,69.99
11414,6147,27,,,2,19.99,39.98
11415,6147,20,,8,1,19.99,19.99
11416,6148,1,XL,,1,59.99,59.99
11417,6148,31,,,2,69.99,139.98
11418,6148,10,XS,,2,29.99,59.98
11419,6149,19,,11,1,49.99,49.99
11420,6149,6,XL,,1,119.99,119.99
11421,6150,30,,,2,24.99,49.98
11422,6150,22,,8,1,49.99,49.99
11423,6150,30,,,2,24.99,49.98
11424,6150,1,XL,,2,59.99,119.98
11425,6151,34,,,1,19.99,19.99
11426,6152,14,,6,1,49.99,49.99
11427,6152,22,,10,1,49.99,49.99
11428,6153,30,,,2,24.99,49.98
11429,6153,17,,8,1,99.99,99.99
11430,6154,1,L,,1,59.99,59.99
11431,6154,6,XS,,1,119.99,119.99
11432,6155,21,,8,1,29.99,29.99
11433,6156,21,,7,1,29.99,29.99
11434,6157,21,,11,1,29.99,29.99
11435,6157,5,XL,,1,99.99,99.99
11436,6158,16,,7,1,99.99,99.99
11437,6159,16,,8,1,99.99,99.99
11438,6159,11,M,,1,49.99,49.99
11439,6159,11,L,,1,49.99,49.99
11440,6160,4,XS,,1,49.99,49.99
11441,6160,35,,,1,29.99,29.99
11442,6160,7,XL,,1,29.99,29.99
11443,6161,1,L,,2,59.99,119.98
11444,6161,1,S,,2,59.99,119.98
11445,6162,11,XL,,1,49.99,49.99
11446,6163,33,,,1,24.99,24.99
11447,6164,30,,,1,24.99,24.99
11448,6164,31,,,2,69.99,139.98
11449,6165,22,,5,1,49.99,49.99
11450,6165,29,,,1,24.99,24.99
11451,6165,21,,7,1,29.99,29.99
11452,6166,13,,11,1,69.99,69.99
11453,6167,23,,6,1,64.99,64.99
11454,6167,7,L,,2,29.99,59.98
11455,6168,5,XL,,1,99.99,99.99
11456,6168,4,XS,,1,49.99,49.99
11457,6169,15,,5,1,69.99,69.99
11458,6169,30,,,1,24.99,24.99
11459,6170,23,,8,1,64.99,64.99
11460,6170,35,,,1,29.99,29.99
11461,6170,23,,9,1,64.99,64.99
11462,6170,23,,5,1,64.99,64.99
11463,6171,5,XS,,1,99.99,99.99
11464,6171,7,S,,1,29.99,29.99
11465,6171,30,,,1,24.99,24.99
11466,6172,12,XS,,1,149.99,149.99
11467,6173,26,,,2,15.99,31.98
11468,6173,25,,,1,19.99,19.99
11469,6174,14,,8,1,49.99,49.99
11470,6174,31,,,1,69.99,69.99
11471,6175,33,,,2,24.99,49.98
11472,6175,16,,5,1,99.99,99.99
11473,6175,18,,7,1,129.99,129.99
11474,6175,33,,,1,24.99,24.99
11475,6175,6,XS,,1,119.99,119.99
11476,6175,25,,,1,19.99,19.99
11477,6176,4,XL,,2,49.99,99.98
11478,6177,16,,10,1,99.99,99.99
11479,6177,7,XS,,2,29.99,59.98
11480,6177,10,M,,1,29.99,29.99
11481,6178,26,,,1,15.99,15.99
11482,6179,28,,,2,18.99,37.98
11483,6180,31,,,2,69.99,139.98
11484,6180,13,,9,1,69.99,69.99
11485,6180,32,,,2,49.99,99.98
11486,6180,34,,,1,19.99,19.99
11487,6181,17,,11,1,99.99,99.99
11488,6182,6,S,,2,119.99,239.98
11489,6182,19,,11,1,49.99,49.99
11490,6183,28,,,2,18.99,37.98
11491,6183,19,,5,1,49.99,49.99
11492,6184,32,,,2,49.99,99.98
11493,6184,9,S,,1,59.99,59.99
11494,6185,29,,,2,24.99,49.98
11495,6186,29,,,2,24.99,49.98
11496,6187,3,M,,1,129.99,129.99
11497,6188,10,M,,1,29.99,29.99
11498,6188,24,,,1,12.99,12.99
11499,6188,7,S,,1,29.99,29.99
11500,6188,25,,,2,19.99,39.98
11501,6189,14,,8,1,49.99,49.99
11502,6189,1,XL,,1,59.99,59.99
11503,6189,20,,8,1,19.99,19.99
11504,6190,24,,,2,12.99,25.98
11505,6190,5,M,,1,99.99,99.99
11506,6191,27,,,1,19.99,19.99
11507,6192,21,,7,1,29.99,29.99
11508,6192,5,XS,,1,99.99,99.99
11509,6193,8,S,,1,39.99,39.99
11510,6194,19,,5,1,49.99,49.99
11511,6195,19,,6,1,49.99,49.99
11512,6195,32,,,1,49.99,49.99
11513,6195,29,,,2,24.99,49.98
11514,6195,26,,,2,15.99,31.98
11515,6195,5,M,,1,99.99,99.99
11516,6196,20,,6,1,19.99,19.99
11517,6197,32,,,2,49.99,99.98
11518,6197,10,S,,1,29.99,29.99
11519,6198,33,,,1,24.99,24.99
11520,6198,19,,6,1,49.99,49.99
11521,6198,22,,11,1,49.99,49.99
11522,6199,24,,,1,12.99,12.99
11523,6199,18,,8,1,129.99,129.99
11524,6200,20,,6,1,19.99,19.99
11525,6201,2,XL,,1,99.99,99.99
11526,6201,4,M,,1,49.99,49.99
11527,6201,28,,,2,18.99,37.98
11528,6201,13,,5,1,69.99,69.99
11529,6202,11,S,,2,49.99,99.98
11530,6203,17,,8,1,99.99,99.99
11531,6204,35,,,2,29.99,59.98
11532,6205,2,M,,1,99.99,99.99
11533,6205,15,,8,1,69.99,69.99
11534,6206,28,,,2,18.99,37.98
11535,6207,23,,11,1,64.99,64.99
11536,6207,13,,6,1,69.99,69.99
11537,6207,9,XL,,1,59.99,59.99
11538,6208,18,,6,1,129.99,129.99
11539,6208,26,,,2,15.99,31.98
11540,6209,35,,,1,29.99,29.99
11541,6210,26,,,2,15.99,31.98
11542,6211,28,,,2,18.99,37.98
11543,6212,22,,6,1,49.99,49.99
11544,6213,21,,8,1,29.99,29.99
11545,6213,27,,,2,19.99,39.98
11546,6214,30,,,1,24.99,24.99
11547,6214,27,,,2,19.99,39.98
11548,6215,24,,,1,12.99,12.99
11549,6216,19,,8,1,49.99,49.99
11550,6217,9,S,,1,59.99,59.99
11551,6218,31,,,2,69.99,139.98
11552,6218,3,S,,1,129.99,129.99
11553,6219,11,L,,2,49.99,99.98
11554,6220,17,,9,1,99.99,99.99
11555,6221,11,L,,2,49.99,99.98
11556,6222,29,,,1,24.99,24.99
11557,6222,35,,,2,29.99,59.98
11558,6223,20,,7,1,19.99,19.99
11559,6224,30,,,2,24.99,49.98
11560,6225,9,XS,,2,59.99,119.98
11561,6225,15,,7,1,69.99,69.99
11562,6225,3,L,,1,129.99,129.99
11563,6225,2,S,,1,99.99,99.99
11564,6226,7,L,,1,29.99,29.99
11565,6227,23,,8,1,64.99,64.99
11566,6228,11,L,,1,49.99,49.99
11567,6229,35,,,2,29.99,59.98
11568,6230,32,,,2,49.99,99.98
11569,6230,1,L,,1,59.99,59.99
11570,6230,17,,9,1,99.99,99.99
11571,6231,29,,,1,24.99,24.99
11572,6231,22,,5,1,49.99,49.99
11573,6231,8,XL,,1,39.99,39.99
11574,6232,30,,,1,24.99,24.99
11575,6232,32,,,2,49.99,99.98
11576,6233,2,M,,1,99.99,99.99
11577,6234,3,XS,,1,129.99,129.99
11578,6235,24,,,2,12.99,25.98
11579,6235,17,,7,1,99.99,99.99
11580,6235,14,,10,1,49.99,49.99
11581,6235,5,XS,,1,99.99,99.99
11582,6235,25,,,1,19.99,19.99
11583,6236,14,,9,1,49.99,49.99
11584,6236,27,,,2,19.99,39.98
11585,6236,8,XL,,1,39.99,39.99
11586,6236,3,S,,2,129.99,259.98
11587,6236,20,,8,1,19.99,19.99
11588,6236,21,,9,1,29.99,29.99
11589,6237,4,M,,2,49.99,99.98
11590,6238,30,,,1,24.99,24.99
11591,6239,25,,,1,19.99,19.99
11592,6240,34,,,2,19.99,39.98
11593,6240,23,,10,1,64.99,64.99
11594,6241,34,,,2,19.99,39.98
11595,6242,13,,7,1,69.99,69.99
11596,6242,10,M,,2,29.99,59.98
11597,6242,6,XL,,1,119.99,119.99
11598,6243,26,,,1,15.99,15.99
11599,6244,10,XS,,1,29.99,29.99
11600,6245,34,,,2,19.99,39.98
11601,6245,16,,11,1,99.99,99.99
11602,6246,8,S,,2,39.99,79.98
11603,6247,23,,10,1,64.99,64.99
11604,6248,11,L,,1,49.99,49.99
11605,6248,30,,,1,24.99,24.99
11606,6248,24,,,1,12.99,12.99
11607,6248,32,,,2,49.99,99.98
11608,6248,33,,,2,24.99,49.98
11609,6249,9,M,,1,59.99,59.99
11610,6250,33,,,1,24.99,24.99
11611,6250,13,,6,1,69.99,69.99
11612,6250,10,S,,1,29.99,29.99
11613,6251,31,,,1,69.99,69.99
11614,6252,30,,,2,24.99,49.98
11615,6253,8,L,,2,39.99,79.98
11616,6254,24,,,1,12.99,12.99
11617,6255,10,M,,1,29.99,29.99
11618,6256,20,,6,1,19.99,19.99
11619,6257,21,,10,1,29.99,29.99
11620,6257,26,,,1,15.99,15.99
11621,6258,25,,,1,19.99,19.99
11622,6259,21,,11,1,29.99,29.99
11623,6260,32,,,2,49.99,99.98
11624,6261,16,,6,1,99.99,99.99
11625,6261,28,,,1,18.99,18.99
11626,6261,13,,6,1,69.99,69.99
11627,6262,18,,8,1,129.99,129.99
11628,6263,6,XL,,1,119.99,119.99
11629,6264,20,,8,1,19.99,19.99
11630,6265,22,,8,1,49.99,49.99
11631,6265,14,,5,1,49.99,49.99
11632,6266,27,,,2,19.99,39.98
11633,6267,26,,,2,15.99,31.98
11634,6268,35,,,2,29.99,59.98
11635,6269,11,XS,,1,49.99,49.99
11636,6269,35,,,2,29.99,59.98
11637,6269,2,XL,,1,99.99,99.99
11638,6270,4,M,,2,49.99,99.98
11639,6270,15,,8,1,69.99,69.99
11640,6270,14,,6,1,49.99,49.99
11641,6270,6,XL,,1,119.99,119.99
11642,6270,35,,,2,29.99,59.98
11643,6271,33,,,2,24.99,49.98
11644,6271,28,,,2,18.99,37.98
11645,6271,10,L,,2,29.99,59.98
11646,6271,31,,,2,69.99,139.98
11647,6272,34,,,2,19.99,39.98
11648,6272,31,,,1,69.99,69.99
11649,6273,20,,6,1,19.99,19.99
11650,6273,24,,,1,12.99,12.99
11651,6273,3,XL,,1,129.99,129.99
11652,6274,20,,10,1,19.99,19.99
11653,6274,35,,,2,29.99,59.98
11654,6275,7,L,,1,29.99,29.99
11655,6275,9,XS,,2,59.99,119.98
11656,6275,17,,8,1,99.99,99.99
11657,6276,34,,,2,19.99,39.98
11658,6276,5,M,,1,99.99,99.99
11659,6276,1,L,,1,59.99,59.99
11660,6277,28,,,2,18.99,37.98
11661,6278,8,XL,,2,39.99,79.98
11662,6279,14,,6,1,49.99,49.99
11663,6279,19,,9,1,49.99,49.99
11664,6279,21,,6,1,29.99,29.99
11665,6279,20,,6,1,19.99,19.99
11666,6279,24,,,1,12.99,12.99
11667,6279,19,,8,1,49.99,49.99
11668,6279,22,,8,1,49.99,49.99
11669,6280,19,,10,1,49.99,49.99
11670,6281,30,,,2,24.99,49.98
11671,6281,27,,,2,19.99,39.98
11672,6281,4,XS,,2,49.99,99.98
11673,6282,33,,,1,24.99,24.99
11674,6282,34,,,1,19.99,19.99
11675,6282,20,,10,1,19.99,19.99
11676,6283,19,,8,1,49.99,49.99
11677,6284,2,XS,,1,99.99,99.99
11678,6284,20,,11,1,19.99,19.99
11679,6284,11,L,,2,49.99,99.98
11680,6284,27,,,1,19.99,19.99
11681,6285,18,,9,1,129.99,129.99
11682,6286,34,,,2,19.99,39.98
11683,6286,26,,,1,15.99,15.99
11684,6286,35,,,2,29.99,59.98
11685,6287,25,,,1,19.99,19.99
11686,6287,27,,,2,19.99,39.98
11687,6287,34,,,2,19.99,39.98
11688,6287,34,,,1,19.99,19.99
11689,6288,17,,10,1,99.99,99.99
11690,6288,24,,,2,12.99,25.98
11691,6289,15,,9,1,69.99,69.99
11692,6290,6,XS,,1,119.99,119.99
11693,6290,14,,11,1,49.99,49.99
11694,6291,15,,8,1,69.99,69.99
11695,6292,13,,8,1,69.99,69.99
11696,6293,35,,,1,29.99,29.99
11697,6294,5,L,,1,99.99,99.99
11698,6295,4,S,,2,49.99,99.98
11699,6295,25,,,2,19.99,39.98
11700,6295,9,M,,1,59.99,59.99
11701,6295,1,XS,,2,59.99,119.98
11702,6295,13,,10,1,69.99,69.99
11703,6295,34,,,1,19.99,19.99
11704,6296,28,,,1,18.99,18.99
11705,6296,5,S,,2,99.99,199.98
11706,6297,27,,,2,19.99,39.98
11707,6298,27,,,1,19.99,19.99
11708,6299,15,,11,1,69.99,69.99
11709,6300,30,,,2,24.99,49.98
11710,6300,25,,,1,19.99,19.99
11711,6301,5,XL,,2,99.99,199.98
11712,6302,24,,,2,12.99,25.98
11713,6302,6,XL,,2,119.99,239.98
11714,6303,21,,11,1,29.99,29.99
11715,6303,30,,,2,24.99,49.98
11716,6303,15,,6,1,69.99,69.99
11717,6303,32,,,1,49.99,49.99
11718,6304,35,,,2,29.99,59.98
11719,6305,10,M,,2,29.99,59.98
11720,6306,11,M,,1,49.99,49.99
11721,6307,10,M,,1,29.99,29.99
11722,6308,27,,,2,19.99,39.98
11723,6308,1,L,,1,59.99,59.99
11724,6308,8,M,,1,39.99,39.99
11725,6309,21,,10,1,29.99,29.99
11726,6309,22,,10,1,49.99,49.99
11727,6310,25,,,2,19.99,39.98
11728,6310,7,L,,1,29.99,29.99
11729,6311,25,,,1,19.99,19.99
11730,6312,35,,,2,29.99,59.98
11731,6313,21,,8,1,29.99,29.99
11732,6314,11,M,,1,49.99,49.99
11733,6315,33,,,1,24.99,24.99
11734,6315,19,,5,1,49.99,49.99
11735,6316,2,XL,,2,99.99,199.98
11736,6317,9,S,,1,59.99,59.99
11737,6318,11,M,,1,49.99,49.99
11738,6318,29,,,1,24.99,24.99
11739,6319,27,,,1,19.99,19.99
11740,6319,13,,6,1,69.99,69.99
11741,6320,13,,8,1,69.99,69.99
11742,6321,21,,10,1,29.99,29.99
11743,6322,28,,,1,18.99,18.99
11744,6322,33,,,2,24.99,49.98
11745,6323,33,,,2,24.99,49.98
11746,6323,8,XS,,1,39.99,39.99
11747,6323,23,,9,1,64.99,64.99
11748,6324,28,,,2,18.99,37.98
11749,6324,21,,6,1,29.99,29.99
11750,6325,21,,7,1,29.99,29.99
11751,6325,7,L,,2,29.99,59.98
11752,6325,26,,,1,15.99,15.99
11753,6326,4,XL,,1,49.99,49.99
11754,6327,33,,,1,24.99,24.99
11755,6327,30,,,2,24.99,49.98
11756,6327,32,,,1,49.99,49.99
11757,6328,3,L,,1,129.99,129.99
11758,6329,9,XS,,1,59.99,59.99
11759,6330,16,,8,1,99.99,99.99
11760,6330,1,XS,,1,59.99,59.99
11761,6331,22,,8,1,49.99,49.99
11762,6331,24,,,2,12.99,25.98
11763,6332,25,,,1,19.99,19.99
11764,6333,32,,,2,49.99,99.98
11765,6333,34,,,2,19.99,39.98
11766,6333,34,,,1,19.99,19.99
11767,6333,25,,,2,19.99,39.98
11768,6333,10,L,,2,29.99,59.98
11769,6334,7,L,,2,29.99,59.98
11770,6334,18,,8,1,129.99,129.99
11771,6335,5,M,,2,99.99,199.98
11772,6335,35,,,1,29.99,29.99
11773,6335,21,,6,1,29.99,29.99
11774,6336,34,,,1,19.99,19.99
11775,6337,24,,,2,12.99,25.98
11776,6337,29,,,2,24.99,49.98
11777,6338,3,XL,,1,129.99,129.99
11778,6338,20,,6,1,19.99,19.99
11779,6338,20,,5,1,19.99,19.99
11780,6339,2,XL,,2,99.99,199.98
11781,6339,30,,,1,24.99,24.99
11782,6339,22,,10,1,49.99,49.99
11783,6340,33,,,2,24.99,49.98
11784,6340,33,,,2,24.99,49.98
11785,6341,28,,,1,18.99,18.99
11786,6342,33,,,1,24.99,24.99
11787,6342,34,,,2,19.99,39.98
11788,6343,33,,,1,24.99,24.99
11789,6343,10,S,,1,29.99,29.99
11790,6344,8,XS,,1,39.99,39.99
11791,6344,10,M,,1,29.99,29.99
11792,6345,8,XS,,1,39.99,39.99
11793,6346,3,S,,1,129.99,129.99
11794,6346,26,,,1,15.99,15.99
11795,6347,7,L,,2,29.99,59.98
11796,6347,34,,,2,19.99,39.98
11797,6348,21,,10,1,29.99,29.99
11798,6348,5,L,,1,99.99,99.99
11799,6349,19,,5,1,49.99,49.99
11800,6350,5,XS,,2,99.99,199.98
11801,6351,7,XS,,2,29.99,59.98
11802,6352,8,M,,1,39.99,39.99
11803,6353,20,,9,1,19.99,19.99
11804,6353,32,,,2,49.99,99.98
11805,6354,22,,11,1,49.99,49.99
11806,6354,28,,,2,18.99,37.98
11807,6354,10,S,,1,29.99,29.99
11808,6355,18,,5,1,129.99,129.99
11809,6355,14,,8,1,49.99,49.99
11810,6355,28,,,2,18.99,37.98
11811,6355,31,,,2,69.99,139.98
11812,6356,21,,7,1,29.99,29.99
11813,6357,27,,,1,19.99,19.99
11814,6357,8,S,,2,39.99,79.98
11815,6358,29,,,1,24.99,24.99
11816,6358,1,L,,2,59.99,119.98
11817,6359,25,,,1,19.99,19.99
11818,6359,28,,,1,18.99,18.99
11819,6359,33,,,1,24.99,24.99
11820,6360,20,,10,1,19.99,19.99
11821,6361,19,,8,1,49.99,49.99
11822,6361,8,S,,2,39.99,79.98
11823,6361,34,,,1,19.99,19.99
11824,6362,2,XS,,1,99.99,99.99
11825,6363,34,,,1,19.99,19.99
11826,6364,17,,5,1,99.99,99.99
11827,6364,32,,,1,49.99,49.99
11828,6365,35,,,1,29.99,29.99
11829,6365,1,L,,1,59.99,59.99
11830,6366,29,,,1,24.99,24.99
11831,6367,29,,,1,24.99,24.99
11832,6368,8,L,,1,39.99,39.99
11833,6369,28,,,2,18.99,37.98
11834,6370,8,L,,1,39.99,39.99
11835,6370,27,,,1,19.99,19.99
11836,6370,35,,,2,29.99,59.98
11837,6371,29,,,2,24.99,49.98
11838,6372,18,,7,1,129.99,129.99
11839,6372,20,,8,1,19.99,19.99
11840,6372,33,,,1,24.99,24.99
11841,6372,33,,,2,24.99,49.98
11842,6372,21,,8,1,29.99,29.99
11843,6372,15,,6,1,69.99,69.99
11844,6372,14,,9,1,49.99,49.99
11845,6372,31,,,1,69.99,69.99
11846,6372,20,,6,1,19.99,19.99
11847,6372,31,,,2,69.99,139.98
11848,6373,16,,9,1,99.99,99.99
11849,6373,9,XS,,1,59.99,59.99
11850,6374,7,L,,1,29.99,29.99
11851,6374,22,,9,1,49.99,49.99
11852,6375,17,,7,1,99.99,99.99
11853,6375,15,,9,1,69.99,69.99
11854,6376,28,,,2,18.99,37.98
11855,6377,14,,11,1,49.99,49.99
11856,6377,21,,5,1,29.99,29.99
11857,6378,26,,,1,15.99,15.99
11858,6378,22,,10,1,49.99,49.99
11859,6379,24,,,2,12.99,25.98
11860,6380,19,,11,1,49.99,49.99
11861,6381,15,,11,1,69.99,69.99
11862,6382,31,,,1,69.99,69.99
11863,6383,15,,6,1,69.99,69.99
11864,6384,29,,,1,24.99,24.99
11865,6384,6,S,,2,119.99,239.98
11866,6384,10,S,,2,29.99,59.98
11867,6385,17,,5,1,99.99,99.99
11868,6385,8,XS,,1,39.99,39.99
11869,6386,32,,,2,49.99,99.98
11870,6387,17,,6,1,99.99,99.99
11871,6388,3,M,,1,129.99,129.99
11872,6389,29,,,1,24.99,24.99
11873,6390,8,XS,,2,39.99,79.98
11874,6391,21,,7,1,29.99,29.99
11875,6391,10,S,,1,29.99,29.99
11876,6391,20,,7,1,19.99,19.99
11877,6392,28,,,2,18.99,37.98
11878,6392,14,,7,1,49.99,49.99
11879,6393,24,,,2,12.99,25.98
11880,6393,28,,,2,18.99,37.98
11881,6393,14,,8,1,49.99,49.99
11882,6394,25,,,1,19.99,19.99
11883,6395,23,,9,1,64.99,64.99
11884,6395,22,,10,1,49.99,49.99
11885,6395,35,,,2,29.99,59.98
11886,6396,24,,,2,12.99,25.98
11887,6396,10,L,,1,29.99,29.99
11888,6397,25,,,1,19.99,19.99
11889,6397,23,,10,1,64.99,64.99
11890,6398,31,,,2,69.99,139.98
11891,6399,2,XL,,2,99.99,199.98
11892,6399,33,,,2,24.99,49.98
11893,6399,24,,,2,12.99,25.98
11894,6399,14,,8,1,49.99,49.99
11895,6400,23,,5,1,64.99,64.99
11896,6400,17,,11,1,99.99,99.99
11897,6401,23,,6,1,64.99,64.99
11898,6401,30,,,1,24.99,24.99
11899,6401,34,,,2,19.99,39.98
11900,6401,28,,,1,18.99,18.99
11901,6402,30,,,2,24.99,49.98
11902,6402,5,S,,2,99.99,199.98
11903,6403,14,,5,1,49.99,49.99
11904,6404,27,,,1,19.99,19.99
11905,6405,32,,,2,49.99,99.98
11906,6405,26,,,2,15.99,31.98
11907,6406,30,,,1,24.99,24.99
11908,6406,25,,,2,19.99,39.98
11909,6406,5,XL,,2,99.99,199.98
11910,6406,10,S,,1,29.99,29.99
11911,6407,24,,,2,12.99,25.98
11912,6408,11,L,,1,49.99,49.99
11913,6409,16,,10,1,99.99,99.99
11914,6409,27,,,1,19.99,19.99
11915,6410,24,,,1,12.99,12.99
11916,6411,17,,5,1,99.99,99.99
11917,6412,24,,,1,12.99,12.99
11918,6413,27,,,1,19.99,19.99
11919,6413,31,,,1,69.99,69.99
11920,6414,26,,,1,15.99,15.99
11921,6414,30,,,1,24.99,24.99
11922,6415,23,,8,1,64.99,64.99
11923,6416,35,,,1,29.99,29.99
11924,6417,24,,,2,12.99,25.98
11925,6417,34,,,1,19.99,19.99
11926,6418,8,M,,2,39.99,79.98
11927,6419,2,XS,,1,99.99,99.99
11928,6419,22,,8,1,49.99,49.99
11929,6420,4,S,,2,49.99,99.98
11930,6421,3,S,,1,129.99,129.99
11931,6422,11,L,,1,49.99,49.99
11932,6423,2,M,,1,99.99,99.99
11933,6424,29,,,1,24.99,24.99
11934,6424,33,,,1,24.99,24.99
11935,6424,33,,,2,24.99,49.98
11936,6424,13,,9,1,69.99,69.99
11937,6424,15,,7,1,69.99,69.99
11938,6425,14,,10,1,49.99,49.99
11939,6425,29,,,1,24.99,24.99
11940,6425,24,,,2,12.99,25.98
11941,6425,28,,,2,18.99,37.98
11942,6426,12,S,,1,149.99,149.99
11943,6426,7,XS,,2,29.99,59.98
11944,6427,19,,10,1,49.99,49.99
11945,6428,2,XL,,1,99.99,99.99
11946,6429,18,,8,1,129.99,129.99
11947,6430,21,,7,1,29.99,29.99
11948,6431,23,,5,1,64.99,64.99
11949,6431,32,,,2,49.99,99.98
11950,6432,8,L,,2,39.99,79.98
11951,6433,15,,7,1,69.99,69.99
11952,6433,6,S,,1,119.99,119.99
11953,6434,8,L,,2,39.99,79.98
11954,6434,9,M,,1,59.99,59.99
11955,6434,31,,,2,69.99,139.98
11956,6435,3,S,,1,129.99,129.99
11957,6436,34,,,2,19.99,39.98
11958,6437,15,,7,1,69.99,69.99
11959,6438,4,XS,,1,49.99,49.99
11960,6438,24,,,2,12.99,25.98
11961,6438,16,,8,1,99.99,99.99
11962,6438,35,,,2,29.99,59.98
11963,6439,7,XS,,1,29.99,29.99
11964,6439,18,,10,1,129.99,129.99
11965,6440,10,L,,2,29.99,59.98
11966,6441,34,,,2,19.99,39.98
11967,6441,13,,8,1,69.99,69.99
11968,6442,26,,,2,15.99,31.98
11969,6443,20,,9,1,19.99,19.99
11970,6444,10,XS,,2,29.99,59.98
11971,6444,30,,,2,24.99,49.98
11972,6445,19,,8,1,49.99,49.99
11973,6446,12,S,,2,149.99,299.98
11974,6446,7,L,,2,29.99,59.98
11975,6446,15,,9,1,69.99,69.99
11976,6446,16,,8,1,99.99,99.99
11977,6447,18,,5,1,129.99,129.99
11978,6448,35,,,1,29.99,29.99
11979,6448,26,,,2,15.99,31.98
11980,6449,5,M,,1,99.99,99.99
11981,6450,5,L,,2,99.99,199.98
11982,6450,22,,6,1,49.99,49.99
11983,6450,35,,,1,29.99,29.99
11984,6451,1,L,,2,59.99,119.98
11985,6452,19,,10,1,49.99,49.99
11986,6453,4,S,,2,49.99,99.98
11987,6453,10,L,,2,29.99,59.98
11988,6454,8,S,,1,39.99,39.99
11989,6455,21,,9,1,29.99,29.99
11990,6456,26,,,2,15.99,31.98
11991,6456,12,L,,1,149.99,149.99
11992,6457,31,,,2,69.99,139.98
11993,6457,33,,,1,24.99,24.99
11994,6458,17,,9,1,99.99,99.99
11995,6458,10,XS,,2,29.99,59.98
11996,6459,33,,,1,24.99,24.99
11997,6460,5,M,,1,99.99,99.99
11998,6460,4,XS,,1,49.99,49.99
11999,6461,12,XS,,1,149.99,149.99
12000,6462,4,L,,1,49.99,49.99
12001,6462,25,,,2,19.99,39.98
12002,6462,4,M,,1,49.99,49.99
12003,6462,27,,,1,19.99,19.99
12004,6463,10,XS,,1,29.99,29.99
12005,6464,8,L,,1,39.99,39.99
12006,6465,34,,,2,19.99,39.98
12007,6466,27,,,1,19.99,19.99
12008,6466,20,,6,1,19.99,19.99
12009,6467,24,,,2,12.99,25.98
12010,6467,1,S,,1,59.99,59.99
12011,6468,20,,7,1,19.99,19.99
12012,6468,32,,,1,49.99,49.99
12013,6468,11,L,,1,49.99,49.99
12014,6468,2,XL,,1,99.99,99.99
12015,6468,5,S,,1,99.99,99.99
12016,6468,12,XL,,1,149.99,149.99
12017,6468,22,,11,1,49.99,49.99
12018,6468,33,,,2,24.99,49.98
12019,6468,21,,10,1,29.99,29.99
12020,6469,28,,,2,18.99,37.98
12021,6469,34,,,2,19.99,39.98
12022,6469,20,,11,1,19.99,19.99
12023,6469,23,,8,1,64.99,64.99
12024,6470,31,,,1,69.99,69.99
12025,6470,3,M,,1,129.99,129.99
12026,6470,24,,,1,12.99,12.99
12027,6470,35,,,2,29.99,59.98
12028,6471,7,M,,2,29.99,59.98
12029,6472,33,,,1,24.99,24.99
12030,6473,12,S,,1,149.99,149.99
12031,6473,17,,8,1,99.99,99.99
12032,6474,30,,,2,24.99,49.98
12033,6474,26,,,2,15.99,31.98
12034,6475,34,,,2,19.99,39.98
12035,6476,9,S,,1,59.99,59.99
12036,6477,18,,6,1,129.99,129.99
12037,6478,22,,5,1,49.99,49.99
12038,6478,27,,,1,19.99,19.99
12039,6478,15,,8,1,69.99,69.99
